2026-08-18 06:46:21.609 | INFO     | __main__:main:94 - ============================================================
2026-08-18 06:46:27.413 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-11-07
2026-08-18 06:46:27.542 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-12-19
2026-08-18 06:46:27.725 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-01-30
2026-08-18 06:46:28.028 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-03-12
2026-08-18 06:46:28.167 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-04-23
2026-08-18 06:46:28.328 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-06-04
2026-08-18 06:46:28.447 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-07-15
2026-08-18 06:46:28.576 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-08-26
2026-08-18 06:46:28.707 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-10-07
2026-08-18 06:46:28.887 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-11-17
2026-08-18 06:46:29.010 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2025-12-29
2026-08-18 06:46:29.139 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-02-09
2026-08-18 06:46:29.341 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-03-22
2026-08-18 06:46:29.457 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-05-03
2026-08-18 06:46:29.579 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-06-14
2026-08-18 06:46:30.088 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2026-07-25
2026-08-18 06:46:30.672 | SUCCESS  | data_collection_api.binance_client:fetch_ohlcv:198 - Fetched 40566 candles for BTC/USDT 1h (2022-01-01 → 2026-08-18)
2026-08-18 06:46:30.709 | INFO     | clean_feature_engineering_data.clean:clean_ohlcv:149 - OHLCV cleaned: 40566 → 40566 rows (0 removed)
2026-08-18 06:46:50.891 | INFO     | data_collection_api.db_manager:insert_ohlcv:175 - [BTC/USDT 1h] Upserted 40566 rows → 40566 inserted, 0 updated
2026-08-18 06:46:50.904 | WARNING  | data_collection_api.ingestion_pipeline:incremental_update:126 - [ETH/USDT 1d] No existing data found. Running initial load instead…
2026-08-18 06:46:50.907 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching ETH/USDT 1d from 2022-01-01 to 2026-08-18
2026-08-18 06:46:51.023 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2024-09-27
2026-08-18 06:46:51.139 | SUCCESS  | data_collection_api.binance_client:fetch_ohlcv:198 - Fetched 1691 candles for ETH/USDT 1d (2022-01-01 → 2026-08-18)
2026-08-18 06:46:51.159 | INFO     | clean_feature_engineering_data.clean:clean_ohlcv:149 - OHLCV cleaned: 1691 → 1691 rows (0 removed)
2026-08-18 06:46:52.301 | INFO     | data_collection_api.db_manager:insert_ohlcv:175 - [ETH/USDT 1d] Upserted 1691 rows → 1691 inserted, 0 updated
2026-08-18 06:46:52.305 | WARNING  | data_collection_api.ingestion_pipeline:incremental_update:126 - [ETH/USDT 1h] No existing data found. Running initial load instead…
2026-08-18 06:46:52.307 | INFO     | data_collection_api.binance_client:fetch_ohlcv:154 - Fetching ETH/USDT 1h from 2022-01-01 to 2026-08-18
2026-08-18 06:46:52.418 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2022-02-11
2026-08-18 06:46:52.531 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2022-03-25
2026-08-18 06:46:52.645 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2022-05-06
2026-08-18 06:46:52.762 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2022-06-16
2026-08-18 06:46:52.872 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2022-07-28
2026-08-18 06:46:52.988 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2022-09-08
2026-08-18 06:46:53.107 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2022-10-19
2026-08-18 06:46:53.220 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2022-11-30
2026-08-18 06:46:53.334 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2023-01-11
2026-08-18 06:46:53.447 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2023-02-21
2026-08-18 06:46:53.718 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2023-04-04
2026-08-18 06:46:53.830 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2023-05-16
2026-08-18 06:46:53.945 | DEBUG    | data_collection_api.binance_client:fetch_ohlcv:179 -   → fetched 1000 rows, cursor: 2023-06-26
